ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Lei da Mata Atlântica;Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Amazônia Legal;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Sobreposição com TI ou TQ;Biomas Abrangidos;Região;Presente na versão anterior;Diferença Área;Razão Diferença Área;Qualidade dos dados georreferenciados;Data da última certificação dos dados pelo Órgão Gestor
2002;0000.43.2002;;PARQUE ESTADUAL DO PAPAGAIO-CHARÃO;Estadual;Parque;Category II;RS;2010;Decreto 30.645 de 22/04/1982;Alteração de nome: Decreto 47.168 de 07/04/2010;SARANDI (RS);Não;Sim;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;1;1009,226391;1.009;1.000;;0;0;0;876;133;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;quinta-feira, 25 de janeiro de 2024
2003;0000.43.2003;;PARQUE ESTADUAL DO PODOCARPUS;Estadual;Parque;Category II;RS;1975;Decreto 23.798 de 12/03/1975;Sem informação.;ENCRUZILHADA DO SUL (RS);Não;Não;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;1;3639,392879;3.639;3.645;;0;0;0;0;3.639;0;0;Pampa;0;Proteção Integral;1;0;;;0;0;0;;GEF Terrestre-Estratégias de conservação, restauração e manejo para a biodiversidade da Caatinga, Pampa e Pantanal;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 4 de janeiro de 2024
2004;0000.43.2004;;PARQUE ESTADUAL QUARTA COLÔNIA;Estadual;Parque;Category II;RS;2005;Decreto 44.186 de 19/12/2005;Sem informação.;AGUDO (RS) - IBARAMA (RS);Não;Sim;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;0;1848;1.848;1.848;;0;0;0;1.848;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 5 de janeiro de 2024
2005;0000.43.2005;;PARQUE ESTADUAL DO TAINHAS;Estadual;Parque;Category II;RS;1975;Decreto 23.798 de 12/03/1975;Sem informação.;CAMBARÁ DO SUL (RS) - JAQUIRANA (RS) - SÃO FRANCISCO DE PAULA (RS);Sim;Sim;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;0;4924;4.924;4.924;;0;0;0;4.924;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 5 de janeiro de 2024
2006;0000.43.2006;;REFÚGIO DE VIDA SILVESTRE BANHADO DOS PACHECOS;Estadual;Refúgio de Vida Silvestre;Category III;RS;2002;Decreto 41.559 de 24/04/2002;Sem informação.;VIAMÃO (RS);Sim;Sim;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;1;2605,448628;2.605;2.543;;0;0;0;0;2.605;0;0;Pampa;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 8 de janeiro de 2024
2007;0000.43.2007;;RESERVA BIOLÓGICA DO IBIRAPUITÃ;Estadual;Reserva Biológica;Category Ia;RS;1976;Decreto 24.622 de 10/06/1976;Sem informação.;ALEGRETE (RS);Não;Sim;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;1;351,6045284;352;351;;0;0;0;0;352;0;0;Pampa;0;Proteção Integral;1;0;;;0;0;0;;GEF Terrestre-Estratégias de conservação, restauração e manejo para a biodiversidade da Caatinga, Pampa e Pantanal;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;sexta-feira, 5 de janeiro de 2024
2008;0000.43.2008;;RESERVA BIOLÓGICA ESTADUAL MATA PALUDOSA;Estadual;Reserva Biológica;Category Ia;RS;2012;Decreto 38972 de 23/10/1998;Ampliação: Decreto 49578 de 13/09/2012;ITATI (RS);Não;Sim;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;1;272,0513151;272,0513151;113;;0;0;0;272,0513151;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;quarta-feira, 3 de janeiro de 2024
2009;0000.43.2009;;RESERVA BIOLÓGICA DO SÃO DONATO;Estadual;Reserva Biológica;Category Ia;RS;1975;Decreto 23.798 de 12/03/1975;Sem informação.;ITAQUI (RS) - MAÇAMBARÁ (RS);Não;Não;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;1;4414,47882;4.414;4.392;;0;0;0;0;4.414;0;0;Pampa;0;Proteção Integral;1;0;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;segunda-feira, 8 de janeiro de 2024
2010;0000.43.2010;;RESERVA BIOLÓGICA DA SERRA GERAL;Estadual;Reserva Biológica;Category Ia;RS;2002;Decreto 30.788 de 27/07/1982;Ampliação: Decreto 41.661 de 04/06/2002;ITATI (RS) - MAQUINÉ (RS) - TERRA DE AREIA (RS);Sim;Sim;SECRETARIA DO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DO RIO GRANDE DO SUL - RS;1;4848,943715;4.849;1.700;;0;0;0;4.849;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 8 de janeiro de 2024
2011;3170.31.2011;;PARQUE NATURAL MUNICIPAL DO ALTO RIO DO TANQUE;Municipal;Parque;Category II;MG;2008;Lei ordinária 4227/2008 de 02/10/2008;Sem informação.;ITABIRA (MG);Não;Sim;PREFEITURA MUNICIPAL DE ITABIRA - MG;1;247,2185373;247;247;;0;0;247;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;;0;0;0;;;;;Serra do Cipó;RB - Mt Atlântica, RB - Serra do Espinhaço;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 11 de fevereiro de 2019
2012;0080.33.2012;;MONUMENTO NATURAL MUNICIPAL DA PEDRA DO COLÉGIO;Municipal;Monumento Natural;Category III;RJ;2010;Decreto 2.705 de 22/03/2010;Sem informação.;CACHOEIRAS DE MACACU (RJ);Sim;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CACHOEIRAS DE MACACU - RJ;1;127,3681405;127;127;;0;0;0;127;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 2 de junho de 2011
2013;0000.29.2013;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RENASCER;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;Portaria 142 de 05/11/2010;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;264,7646033;265;265;;0;0;0;265;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;-5,68E-14;;Polígono corresponde ao memorial descritivo;quinta-feira, 28 de abril de 2011
2014;0000.29.2014;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO GUIGÓ I E II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;Portaria 133 de 08/10/2010;Sem informação.;UNA (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;92,58199345;93;95;;0;0;0;93;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;1,42E-14;;Polígono corresponde ao memorial descritivo;quinta-feira, 28 de abril de 2011
2015;0000.35.2015;;RPPN PARAÍSO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2008;Resolução 27 de 24/04/2008;Sem informação.;MAIRIPORÃ (SP);Não;Não;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;0;4;4;4;;0;0;0;4;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;quinta-feira, 15 de setembro de 2011
2016;0000.29.2016;;REFUGIO DE VIDA SILVESTRE DA SERRA DOS MONTES ALTOS;Estadual;Refúgio de Vida Silvestre;Category III;BA;2010;Decreto 12.487 de 29/11/2010;Sem informação.;CANDIBA (BA) - GUANAMBI (BA) - PALMAS DE MONTE ALTO (BA) - PINDAÍ (BA) - SEBASTIÃO LARANJEIRAS (BA) - URANDI (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;27489,09063;27.489;27.499;;0;27.489;0;0;0;0;0;Caatinga;0;Proteção Integral;1;0;;;0;0;0;;;;;;;;;;1;-9,91E-07;;Polígono corresponde ao memorial descritivo;segunda-feira, 23 de julho de 2012
2017;0000.35.2017;;RPPN TOCA DA PACA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2008;Resolução 66/2008 de 18/09/2008;Sem informação.;GUATAPARÁ (SP);Não;Não;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;1;187,3523388;187;188;;0;0;187;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma estimativa dos limites da UC;terça-feira, 26 de abril de 2011
2018;0000.29.2018;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRONZON;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;Portaria 134 de 08/10/2010;Retificação: Portaria 12.690 de 20/10/2016;PRADO (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;150,6713405;151;36;;0;0;0;151;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 19 de maio de 2017
2019;0000.35.2019;;RPPN MAHAYANA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2008;Resolução 28 de 24/04/2008;Sem informação.;MOGI DAS CRUZES (SP);Não;Não;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;0;9;9;9;;0;0;0;9;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;quinta-feira, 8 de setembro de 2011
2020;0000.35.2020;;RPPN SAO JUDAS TADEU;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2008;Resolução 65 de 11/09/2008;Sem informação.;JUQUITIBA (SP);Não;Não;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;0;6;6;6;;0;0;0;6;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;terça-feira, 26 de abril de 2011
2025;3170.31.2025;;PARQUE NATURAL MUNICIPAL DO INTELECTO;Municipal;Parque;Category II;MG;2006;Lei ordinária 2770 de 27/12/1991;Ampliação: Lei ordinária 4015 de 10/08/2006;ITABIRA (MG);Sim;Sim;PREFEITURA MUNICIPAL DE ITABIRA - MG;1;35,13475655;35;22;;0;0;0;35;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica, RB - Serra do Espinhaço;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 2 de janeiro de 2019
2026;0000.29.2026;;PARQUE ESTADUAL DA SERRA DOS MONTES ALTOS;Estadual;Parque;Category II;BA;2010;Decreto 12.486 de 29/11/2010;Sem informação.;MORRO DO CHAPÉU (BA);Não;Sim;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;18483,86025;18.484;18.491;;0;18.484;0;0;0;0;0;Caatinga;0;Proteção Integral;1;0;;;0;0;0;;;;;;;;;;1;-9,91E-07;;Polígono corresponde ao memorial descritivo;segunda-feira, 23 de julho de 2012
2028;0240.33.2028;;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPELAGO DE SANTANA;Municipal;Área de Proteção Ambiental;Category V;RJ;2011;Lei ordinária 1.216/1989 de 15/09/1989;Revisão dos limites: Decreto 018/2011 de 21/02/2011;MACAÉ (RJ);Não;Não;SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MACAÉ - RJ;0;47319;0;47.319;;0;0;0;0;0;0;47.319;Área Marinha;1;Uso Sustentável;0;1;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 29 de abril de 2011
2029;0000.29.2029;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELAS ARTES;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;Portaria 48 de 04/06/2009;Sem informação.;GUARATINGA (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;5,472321775;5;5;;0;0;0;5;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 28 de abril de 2011
2030;0000.29.2030;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOZI;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;Portaria 135 de 08/10/2010;Sem informação.;PRADO (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;35,63089314;36;36;;0;0;0;36;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 28 de abril de 2011
2031;0000.29.2031;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMBRANÇA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;Portaria 143 de 10/11/2010;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;19,46734602;19;19;;0;0;0;19;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 28 de abril de 2011
2034;0510.33.2034;;PARQUE NATURAL MUNICIPAL JARDIM JUREMA;Municipal;Parque;Category II;RJ;2010;Decreto 4220/2004 de 16/11/2010;Sem informação.;SÃO JOÃO DE MERITI (RJ);Não;Sim;SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MERITI - RJ;0;7;7;7;;0;0;0;7;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;segunda-feira, 2 de maio de 2011
2035;0240.33.2035;;PARQUE NATURAL MUNICIPAL ATALAIA GUALTER CORRÊA DE FARIA;Municipal;Parque;Category II;RJ;2004;Lei ordinária 1.596/1995 de 27/05/1995;Alteração de nome: Lei ordinária 2.563/2004 de 20/12/2004;MACAÉ (RJ);Sim;Sim;SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MACAÉ - RJ;0;704;704;235;;0;0;0;704;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;Mico-Leão-Dourado;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;quarta-feira, 4 de maio de 2011
2036;0240.33.2036;;PARQUE NATURAL MUNICIPAL DO ESTUÁRIO DO RIO MACAÉ;Municipal;Parque;Category II;RJ;2008;Lei ordinária 3.146/2008 de 18/12/2008;Sem informação.;MACAÉ (RJ);Não;Não;SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MACAÉ - RJ;0;128;128;128;;0;0;0;128;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;quarta-feira, 4 de maio de 2011
2039;0220.32.2039;;PARQUE NATURAL MUNICIPAL GOIAPABA-AÇU;Municipal;Parque;Category II;ES;1991;Decreto 1890/91 de 30/10/1991;Sem informação.;FUNDÃO (ES);Não;Sim;PREFEITURA MUNICIPAL DE FUNDÃO - ES;0;235;235;235;;0;0;0;235;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;quinta-feira, 22 de dezembro de 2011
2041;0000.12.2041;;FLORESTA ESTADUDAL DO RIO LIBERDADE;Estadual;Floresta;Category VI;AC;2004;Decreto 9716 de 09/03/2004;Sem informação.;TARAUACÁ (AC);Sim;Sim;SECRETARIA DE ESTADO DE FLORESTA DO ACRE - AC;0;126360;126.360;126.360;;126360;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 29 de abril de 2011
2042;0000.15.2042;;PARQUE ESTADUAL CHARAPUCU;Estadual;Parque;Category II;PA;2010;Decreto 2.592 de 09/11/2010;Sem informação.;AFUÁ (PA);Não;Sim;INSTITUTO DE DESENVOLVIMENTO FLORESTAL E DA BIODIVERSIDADE DO PARÁ - PA;1;65349,06568;65.349;65.182;;65349,06568;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;;0;1;1;;;;;;;;;;1;7,28E-12;;Polígono corresponde ao memorial descritivo;sexta-feira, 20 de janeiro de 2017
2043;0390.33.2043;;MONUMENTO NATURAL DA PEDRA DO ELEFANTE;Municipal;Monumento Natural;Category III;RJ;2009;Decreto 071 de 24/07/2009;Sem informação.;PETRÓPOLIS (RJ);Não;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL DE PETRÓPOLIS - RJ;0;530;530;530;;0;0;0;530;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 29 de abril de 2011
2044;0000.12.2044;;FLORESTA ESTADUAL DO RIO GREGÓRIO;Estadual;Floresta;Category VI;AC;2004;Decreto 9718 de 09/03/2004;Sem informação.;TARAUACÁ (AC);Sim;Sim;SECRETARIA DE ESTADO DE FLORESTA DO ACRE - AC;0;216062;216.062;216.062;;216062;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 29 de abril de 2011
2045;0000.51.2045;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CRISTALINO I;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MT;2011;Portaria 55 de 28/02/2011;Sem informação.;NOVO MUNDO (MT);Não;Não;SECRETARIA DE ESTADO DO MEIO AMBIENTE DE MATO GROSSO - MT;1;2450,856102;2.451;2.445;;2450,856102;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;-4,55E-13;;Polígono corresponde ao memorial descritivo;sexta-feira, 29 de abril de 2011
2046;0000.12.2046;;FLORESTA ESTADUAL DO MOGNO;Estadual;Floresta;Category VI;AC;2004;Decreto 9717 de 09/03/2004;Sem informação.;TARAUACÁ (AC);Sim;Sim;SECRETARIA DE ESTADO DE FLORESTA DO ACRE - AC;0;143897;143897;143897;;143897;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 29 de abril de 2011
2047;0240.33.2047;;ÀREA DE PROTEÇÃO AMBIENTAL DO SANA;Municipal;Área de Proteção Ambiental;Category V;RJ;2001;Lei ordinária 2.172/2001 de 30/11/2001;Sem informação.;MACAÉ (RJ);Não;Sim;SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MACAÉ - RJ;0;11000;11.000;11.000;;0;0;0;11.000;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono é uma representação esquemática da localização da UC;sexta-feira, 29 de abril de 2011
2048;0000.12.2048;;FLORESTA ESTADUAL DO ANTIMARY;Estadual;Floresta;Category VI;AC;1997;Decreto 046 de 07/02/1997;Sem informação.;SENA MADUREIRA (AC);Sim;Sim;SECRETARIA DE ESTADO DE FLORESTA DO ACRE - AC;0;57629;57.629;57.629;;57629;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;;;;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 25 de setembro de 2017
2049;0845.42.2049;;PARQUE NATURAL MUNICIPAL CARIJÓS;Municipal;Parque;Category II;SC;2011;Lei ordinária 330 de 23/03/2011;Sem informação.;ITAPOÁ (SC);Sim;Não;SECRETARIA DE MEIO AMBIENTE DE ITAPOÁ - SC;1;51,5333056;52;40;;0;0;0;52;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;segunda-feira, 12 de dezembro de 2022
2050;0023.33.2050;;PARQUE NATURAL MUNICIPAL DOS CORAIS DE ARMAÇÃO DOS BÚZIOS;Municipal;Parque;Category II;RJ;2011;Decreto 135 de 06/11/2009;Alteração de nome: Decreto 135 (Errata) de 09/09/2011;ARMAÇÃO DOS BÚZIOS (RJ);Não;Não;SECRETARIA DO AMBIENTE, PESCA E URBANISMO DE ARMAÇÃO DOS BÚZIOS - RJ;1;57,1184068;8;0;;0;0;0;8;0;0;49;Área Marinha;0,858709738;Proteção Integral;1;0;;;1;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;sexta-feira, 23 de novembro de 2018
2054;0320.32.2054;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO DEGREDO;Municipal;Área de Relevante Interesse Ecológico;Category IV;ES;2002;Lei ordinária 2322 de 05/12/2002;Sem informação.;LINHARES (ES);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE E RECURSOS HIDRICOS NATURAIS DE LINHARES - ES;1;2357,109801;2354,7636;2459,53;;0;0;0;2354,7636;0;0;2,346201151;Mata Atlântica;0,000995372;Uso Sustentável;0;1;;;1;1;1;;;;;Foz do Rio Doce;RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;terça-feira, 10 de janeiro de 2012
2056;0000.29.2056;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIANISSOLI;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;Portaria 52 de 03/05/2011;Sem informação.;PRADO (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;210,1794182;210;210;;0;0,0;0,0;210,2;0,0;0,0;0,0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;1,99E-13;;Polígono corresponde ao memorial descritivo;terça-feira, 21 de junho de 2011
2057;0000.29.2057;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGELHARDT;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;Portaria 51 de 03/05/2011;Sem informação.;PRADO (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;392,9302338;393;393;;0;0;0;393;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quarta-feira, 22 de junho de 2011
2059;0000.11.2059;;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO ARARAS;Estadual;Floresta;Category VI;RO;1996;Decreto 7605 de 08/10/1996;Sem informação.;CUJUBIM (RO);Não;Não;SECRETARIA DE ESTADO DO DESENVOLVIMENTO AMBIENTAL DE RONDÔNIA - RO;1;1086,467339;1.086;965;;1086,467339;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;;0;0;0;;;;;Amazônia Meridional;;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 14 de julho de 2011
2060;0410.26.2060;;PARQUE NATURAL MUNICIPAL PROFESSOR JOÃO VASCONCELOS SOBRINHO;Municipal;Parque;Category II;PE;2012;Lei ordinária 2796 de 07/07/1983;Recategorização: Lei ordinária 5.192 de 06/02/2012;CARUARU (PE);Sim;Sim;PREFEITURA MUNICIPAL DE CARUARU - PE;1;352,0703193;352;353;;0;18;0;334;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;;0;0;0;;;;;;RB - Caatinga, RB - Mt Atlântica;;;;1;0;;Polígono é uma estimativa dos limites da UC;terça-feira, 13 de março de 2012
2063;4850.35.2063;;ÁREA DE PROTEÇÃO AMBIENTAL SANTOS CONTINENTE;Municipal;Área de Proteção Ambiental;Category V;SP;2011;Lei complementar 54 de 04/06/1992;Revisão dos limites: Lei complementar 729 de 11/07/2011;SANTOS (SP);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE SANTOS - SP;0;18416;18416;18416;;0;0;0;18416;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;;0;1;1;;;;;;RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica;;;;1;0;;Polígono corresponde ao memorial descritivo;quinta-feira, 25 de agosto de 2011
